Sample_ID,pF,theta_VGM,k_VGM,theta_PDI,k_PDI
FSUJ_005,-1.56,0.3991,0.155668213,0.4097,9.755470501
FSUJ_005,-1.472,0.3991,0.153916412,0.4097,9.753794246
FSUJ_005,-1.384,0.3991,0.152072305,0.4097,9.751595763
FSUJ_005,-1.296,0.3991,0.150131789,0.4097,9.748712213
FSUJ_005,-1.208,0.3991,0.148090691,0.4097,9.744929914
FSUJ_005,-1.12,0.3991,0.145944778,0.4097,9.739969793
FSUJ_005,-1.032,0.3991,0.143689783,0.4097,9.733465413
FSUJ_005,-0.944,0.399,0.141321429,0.4097,9.724938197
FSUJ_005,-0.856,0.399,0.138835446,0.4097,9.713761587
FSUJ_005,-0.768,0.399,0.136227633,0.4096,9.699117263
FSUJ_005,-0.68,0.399,0.133493884,0.4096,9.679936759
FSUJ_005,-0.592,0.399,0.130630245,0.4096,9.65482686
FSUJ_005,-0.504,0.399,0.127632968,0.4096,9.621975794
FSUJ_005,-0.416,0.399,0.124498609,0.4096,9.57903588
FSUJ_005,-0.328,0.399,0.121224078,0.4096,9.522974469
FSUJ_005,-0.24,0.399,0.117806762,0.4095,9.449895805
FSUJ_005,-0.152,0.399,0.114244642,0.4095,9.35482699
FSUJ_005,-0.064,0.3989,0.110536416,0.4094,9.231480146
FSUJ_005,0.024,0.3989,0.106681666,0.4093,9.071997043
FSUJ_005,0.112,0.3989,0.102681045,0.4092,8.866706848
FSUJ_005,0.2,0.3988,0.09853647,0.4091,8.604015617
FSUJ_005,0.288,0.3987,0.094251354,0.4089,8.270482937
FSUJ_005,0.376,0.3986,0.08983091,0.4086,7.851307915
FSUJ_005,0.464,0.3985,0.085282397,0.4083,7.331501369
FSUJ_005,0.552,0.3984,0.080615509,0.4079,6.698107602
FSUJ_005,0.64,0.3981,0.07584265,0.4074,5.943847523
FSUJ_005,0.728,0.3979,0.07097938,0.4067,5.072296241
FSUJ_005,0.816,0.3975,0.066044735,0.4058,4.119898627
FSUJ_005,0.904,0.3971,0.061061575,0.4047,3.212957198
FSUJ_005,0.992,0.3965,0.056056916,0.4032,2.405034939
FSUJ_005,1.08,0.3958,0.051062115,0.4014,1.717205299
FSUJ_005,1.168,0.3948,0.046112854,0.3991,1.162644697
FSUJ_005,1.256,0.3936,0.041249007,0.3963,0.742964426
FSUJ_005,1.344,0.3921,0.036513991,0.3929,0.447283894
FSUJ_005,1.432,0.3902,0.031953851,0.3889,0.254536196
FSUJ_005,1.52,0.3877,0.027615703,0.384,0.138634398
FSUJ_005,1.608,0.3847,0.023545651,0.3785,0.074217941
FSUJ_005,1.696,0.3809,0.019786191,0.3721,0.040729615
FSUJ_005,1.784,0.3763,0.016373209,0.365,0.023976225
FSUJ_005,1.872,0.3708,0.013332982,0.3572,0.015484668
FSUJ_005,1.96,0.3643,0.010679583,0.3489,0.010824723
FSUJ_005,2.048,0.3567,0.008413258,0.3402,0.007934665
FSUJ_005,2.136,0.348,0.006520242,0.3312,0.005935154
FSUJ_005,2.224,0.3382,0.004974175,0.3222,0.004460764
FSUJ_005,2.312,0.3275,0.003738993,0.3131,0.003346655
FSUJ_005,2.4,0.3161,0.002772715,0.3041,0.002501679
FSUJ_005,2.488,0.304,0.002031404,0.2952,0.001863438
FSUJ_005,2.576,0.2915,0.001472623,0.2865,0.001384102
FSUJ_005,2.664,0.2787,0.001057921,0.278,0.001025935
FSUJ_005,2.752,0.2659,0.000754241,0.2696,0.000759348
FSUJ_005,2.84,0.2531,0.000534361,0.2615,0.00056146
FSUJ_005,2.928,0.2406,0.000376643,0.2536,0.000414856
FSUJ_005,3.016,0.2284,0.00026438,0.2458,0.000306391
FSUJ_005,3.104,0.2165,0.000184966,0.2382,0.000226217
FSUJ_005,3.192,0.2051,0.000129067,0.2308,0.00016699
FSUJ_005,3.28,0.1942,8.9875e-05,0.2236,0.000123255
FSUJ_005,3.368,0.1837,6.2483e-05,0.2166,9.0969e-05
FSUJ_005,3.456,0.1738,4.3384e-05,0.2096,6.7138e-05
FSUJ_005,3.544,0.1643,3.0094e-05,0.2029,4.9548e-05
FSUJ_005,3.632,0.1553,2.0859e-05,0.1962,3.6566e-05
FSUJ_005,3.72,0.1468,1.4449e-05,0.1897,2.6986e-05
FSUJ_005,3.808,0.1387,1.0004e-05,0.1833,1.9917e-05
FSUJ_005,3.896,0.131,6.924e-06,0.177,1.4701e-05
FSUJ_005,3.984,0.1238,4.791e-06,0.1708,1.0852e-05
FSUJ_005,4.072,0.1169,3.315e-06,0.1647,8.013e-06
FSUJ_005,4.16,0.1104,2.293e-06,0.1587,5.918e-06
FSUJ_005,4.248,0.1043,1.586e-06,0.1527,4.372e-06
FSUJ_005,4.336,0.0985,1.097e-06,0.1469,3.232e-06
FSUJ_005,4.424,0.093,7.58e-07,0.1411,2.391e-06
FSUJ_005,4.512,0.0879,5.24e-07,0.1354,1.77e-06
FSUJ_005,4.6,0.083,3.62e-07,0.1297,1.313e-06
FSUJ_005,4.688,0.0784,2.51e-07,0.1241,9.76e-07
FSUJ_005,4.776,0.074,1.73e-07,0.1186,7.28e-07
FSUJ_005,4.864,0.0699,1.2e-07,0.1131,5.45e-07
FSUJ_005,4.952,0.066,8.3e-08,0.1076,4.1e-07
FSUJ_005,5.04,0.0623,5.7e-08,0.1022,3.11e-07
FSUJ_005,5.128,0.0589,4e-08,0.0968,2.38e-07
FSUJ_005,5.216,0.0556,2.7e-08,0.0915,1.85e-07
FSUJ_005,5.304,0.0525,1.9e-08,0.0862,1.45e-07
FSUJ_005,5.392,0.0496,1.3e-08,0.081,1.16e-07
FSUJ_005,5.48,0.0468,9e-09,0.0757,9.4e-08
FSUJ_005,5.568,0.0442,6e-09,0.0706,7.8e-08
FSUJ_005,5.656,0.0417,4e-09,0.0654,6.6e-08
FSUJ_005,5.744,0.0394,3e-09,0.0602,5.7e-08
FSUJ_005,5.832,0.0372,2e-09,0.0551,4.9e-08
FSUJ_005,5.92,0.0352,1e-09,0.05,4.2e-08
FSUJ_005,6.008,0.0332,1e-09,0.045,3.6e-08
FSUJ_005,6.096,0.0314,1e-09,0.0399,3.1e-08
FSUJ_005,6.184,0.0296,0,0.0349,2.5e-08
FSUJ_005,6.272,0.028,0,0.0298,2e-08
FSUJ_005,6.36,0.0264,0,0.0248,1.5e-08
FSUJ_005,6.448,0.0249,0,0.0198,1.1e-08
FSUJ_005,6.536,0.0235,0,0.0149,8e-09
FSUJ_005,6.624,0.0222,0,0.0099,5e-09
FSUJ_005,6.712,0.021,0,0.0049,3e-09
FSUJ_005,6.8,0.0198,0,0,1e-09
FSUJ_006,-2,0.4637,2.530354211,0.4686,14.203840931
FSUJ_006,-1.912,0.4637,2.50394791,0.4686,14.203572748
FSUJ_006,-1.824,0.4637,2.476234214,0.4686,14.203216269
FSUJ_006,-1.736,0.4637,2.447158054,0.4686,14.202742067
FSUJ_006,-1.648,0.4637,2.416663262,0.4686,14.202114183
FSUJ_006,-1.56,0.4637,2.384692578,0.4686,14.201283587
FSUJ_006,-1.472,0.4637,2.351188181,0.4686,14.200175112
FSUJ_006,-1.384,0.4637,2.316091699,0.4686,14.198710357
FSUJ_006,-1.296,0.4637,2.279344398,0.4686,14.196761944
FSUJ_006,-1.208,0.4637,2.240887789,0.4686,14.194179728
FSUJ_006,-1.12,0.4637,2.200663802,0.4686,14.190751663
FSUJ_006,-1.032,0.4637,2.158615494,0.4686,14.186203974
FSUJ_006,-0.944,0.4637,2.114687168,0.4686,14.180172042
FSUJ_006,-0.856,0.4637,2.068825545,0.4686,14.172168264
FSUJ_006,-0.768,0.4637,2.020979974,0.4686,14.161553585
FSUJ_006,-0.68,0.4637,1.971103776,0.4686,14.147477112
FSUJ_006,-0.592,0.4637,1.919154859,0.4686,14.128813744
FSUJ_006,-0.504,0.4637,1.865097114,0.4685,14.104074717
FSUJ_006,-0.416,0.4637,1.808901713,0.4685,14.071296038
FSUJ_006,-0.328,0.4636,1.75054863,0.4685,14.02789156
FSUJ_006,-0.24,0.4636,1.690028545,0.4685,13.970456584
FSUJ_006,-0.152,0.4636,1.627344985,0.4684,13.894531254
FSUJ_006,-0.064,0.4635,1.562516672,0.4684,13.794288348
FSUJ_006,0.024,0.4634,1.495580555,0.4683,13.662161034
FSUJ_006,0.112,0.4633,1.426595074,0.4682,13.488386442
FSUJ_006,0.2,0.4632,1.355643981,0.4681,13.260500004
FSUJ_006,0.288,0.4631,1.282840966,0.4679,12.962829237
FSUJ_006,0.376,0.4629,1.20833459,0.4677,12.576042605
FSUJ_006,0.464,0.4627,1.132314107,0.4674,12.076964786
FSUJ_006,0.552,0.4623,1.055015997,0.467,11.438979982
FSUJ_006,0.64,0.4619,0.97673094,0.4665,10.633570138
FSUJ_006,0.728,0.4614,0.897811223,0.4658,9.633663666
FSUJ_006,0.816,0.4608,0.81867807,0.4649,8.44542501
FSUJ_006,0.904,0.4599,0.739828164,0.4638,7.222913103
FSUJ_006,0.992,0.4588,0.661838215,0.4623,6.032226358
FSUJ_006,1.08,0.4575,0.585365914,0.4604,4.899690639
FSUJ_006,1.168,0.4557,0.511145004,0.458,3.853913653
FSUJ_006,1.256,0.4535,0.439971535,0.4549,2.922210992
FSUJ_006,1.344,0.4508,0.372678484,0.4511,2.126596477
FSUJ_006,1.432,0.4474,0.310096054,0.4464,1.479576552
FSUJ_006,1.52,0.4432,0.252997104,0.4407,0.981411283
FSUJ_006,1.608,0.4381,0.202030412,0.434,0.619990222
FSUJ_006,1.696,0.4319,0.15764953,0.4261,0.373539687
FSUJ_006,1.784,0.4247,0.120050167,0.4172,0.21556443
FSUJ_006,1.872,0.4163,0.08913201,0.4072,0.12006611
FSUJ_006,1.96,0.4067,0.064498943,0.3964,0.0652735
FSUJ_006,2.048,0.396,0.045503123,0.3849,0.03515262
FSUJ_006,2.136,0.3842,0.031325744,0.3731,0.019084145
FSUJ_006,2.224,0.3716,0.021076088,0.361,0.010641479
FSUJ_006,2.312,0.3582,0.013885608,0.349,0.006193582
FSUJ_006,2.4,0.3444,0.008978736,0.3371,0.003796399
FSUJ_006,2.488,0.3302,0.005711979,0.3255,0.00244976
FSUJ_006,2.576,0.316,0.003583571,0.3142,0.001651241
FSUJ_006,2.664,0.3018,0.002222182,0.3033,0.001149998
FSUJ_006,2.752,0.2877,0.001364774,0.2927,0.000819029
FSUJ_006,2.84,0.274,0.000831635,0.2825,0.000591729
FSUJ_006,2.928,0.2607,0.000503564,0.2727,0.000431283
FSUJ_006,3.016,0.2478,0.000303374,0.2632,0.000315991
FSUJ_006,3.104,0.2354,0.000182035,0.2541,0.000232227
FSUJ_006,3.192,0.2235,0.000108882,0.2452,0.00017097
FSUJ_006,3.28,0.2122,6.4963e-05,0.2367,0.000126
FSUJ_006,3.368,0.2013,3.8684e-05,0.2285,9.2914e-05
FSUJ_006,3.456,0.1909,2.3e-05,0.2205,6.854e-05
FSUJ_006,3.544,0.1811,1.3659e-05,0.2127,5.0569e-05
FSUJ_006,3.632,0.1717,8.104e-06,0.2052,3.7315e-05
FSUJ_006,3.72,0.1628,4.805e-06,0.1978,2.7538e-05
FSUJ_006,3.808,0.1543,2.847e-06,0.1907,2.0325e-05
FSUJ_006,3.896,0.1463,1.686e-06,0.1837,1.5003e-05
FSUJ_006,3.984,0.1386,9.98e-07,0.1769,1.1077e-05
FSUJ_006,4.072,0.1314,5.91e-07,0.1703,8.18e-06
FSUJ_006,4.16,0.1245,3.5e-07,0.1637,6.044e-06
FSUJ_006,4.248,0.118,2.07e-07,0.1574,4.467e-06
FSUJ_006,4.336,0.1119,1.22e-07,0.1511,3.304e-06
FSUJ_006,4.424,0.106,7.2e-08,0.1449,2.447e-06
FSUJ_006,4.512,0.1005,4.3e-08,0.1389,1.814e-06
FSUJ_006,4.6,0.0952,2.5e-08,0.1329,1.348e-06
FSUJ_006,4.688,0.0903,1.5e-08,0.127,1.004e-06
FSUJ_006,4.776,0.0855,9e-09,0.1212,7.51e-07
FSUJ_006,4.864,0.0811,5e-09,0.1155,5.65e-07
FSUJ_006,4.952,0.0768,3e-09,0.1098,4.28e-07
FSUJ_006,5.04,0.0728,2e-09,0.1042,3.27e-07
FSUJ_006,5.128,0.069,1e-09,0.0987,2.52e-07
FSUJ_006,5.216,0.0654,1e-09,0.0932,1.98e-07
FSUJ_006,5.304,0.062,0,0.0878,1.57e-07
FSUJ_006,5.392,0.0587,0,0.0824,1.28e-07
FSUJ_006,5.48,0.0557,0,0.077,1.06e-07
FSUJ_006,5.568,0.0527,0,0.0717,8.9e-08
FSUJ_006,5.656,0.05,0,0.0664,7.6e-08
FSUJ_006,5.744,0.0474,0,0.0612,6.6e-08
FSUJ_006,5.832,0.0449,0,0.0559,5.7e-08
FSUJ_006,5.92,0.0425,0,0.0508,5e-08
FSUJ_006,6.008,0.0403,0,0.0456,4.3e-08
FSUJ_006,6.096,0.0382,0,0.0405,3.6e-08
FSUJ_006,6.184,0.0362,0,0.0353,3e-08
FSUJ_006,6.272,0.0343,0,0.0302,2.4e-08
FSUJ_006,6.36,0.0325,0,0.0252,1.8e-08
FSUJ_006,6.448,0.0308,0,0.0201,1.3e-08
FSUJ_006,6.536,0.0292,0,0.0151,9e-09
FSUJ_006,6.624,0.0277,0,0.01,5e-09
FSUJ_006,6.712,0.0262,0,0.005,3e-09
FSUJ_006,6.8,0.0249,0,0,2e-09
FSUJ_007,-2,0.4708,0.541200638,0.4774,28.25641107
FSUJ_007,-1.912,0.4708,0.531365227,0.4774,28.251915589
FSUJ_007,-1.824,0.4708,0.521215713,0.4774,28.246093996
FSUJ_007,-1.736,0.4708,0.510747254,0.4774,28.238556977
FSUJ_007,-1.648,0.4708,0.4999555,0.4774,28.228798909
FSUJ_007,-1.56,0.4708,0.488836718,0.4774,28.216172387
FSUJ_007,-1.472,0.4708,0.477387892,0.4774,28.199824142
FSUJ_007,-1.384,0.4708,0.465606795,0.4773,28.178670579
FSUJ_007,-1.296,0.4708,0.453492115,0.4773,28.151309402
FSUJ_007,-1.208,0.4708,0.441043616,0.4773,28.115913596
FSUJ_007,-1.12,0.4708,0.428262275,0.4773,28.070154304
FSUJ_007,-1.032,0.4707,0.415150447,0.4773,28.011012027
FSUJ_007,-0.944,0.4707,0.401712051,0.4773,27.934634926
FSUJ_007,-0.856,0.4707,0.387952782,0.4773,27.836075131
FSUJ_007,-0.768,0.4707,0.37388035,0.4772,27.709015781
FSUJ_007,-0.68,0.4707,0.359504739,0.4772,27.545451796
FSUJ_007,-0.592,0.4706,0.344838494,0.4772,27.335240548
FSUJ_007,-0.504,0.4706,0.329897071,0.4771,27.065677332
FSUJ_007,-0.416,0.4706,0.314699186,0.477,26.720993414
FSUJ_007,-0.328,0.4705,0.299267207,0.4769,26.28190251
FSUJ_007,-0.24,0.4704,0.283627652,0.4768,25.725231995
FSUJ_007,-0.152,0.4703,0.26781161,0.4766,25.023848381
FSUJ_007,-0.064,0.4702,0.251855326,0.4764,24.147128876
FSUJ_007,0.024,0.47,0.235800754,0.4761,23.062309705
FSUJ_007,0.112,0.4698,0.219696142,0.4757,21.737209947
FSUJ_007,0.2,0.4695,0.203596614,0.4752,20.145117276
FSUJ_007,0.288,0.4692,0.187564749,0.4746,18.271908005
FSUJ_007,0.376,0.4688,0.17167106,0.4738,16.125440978
FSUJ_007,0.464,0.4682,0.1559943,0.4728,13.746058885
FSUJ_007,0.552,0.4675,0.140621527,0.4716,11.215212325
FSUJ_007,0.64,0.4667,0.12564778,0.4701,8.657471489
FSUJ_007,0.728,0.4656,0.111175144,0.4682,6.230114236
FSUJ_007,0.816,0.4642,0.097311082,0.4658,4.124367918
FSUJ_007,0.904,0.4625,0.084165692,0.463,2.568105258
FSUJ_007,0.992,0.4604,0.071847887,0.4597,1.520442253
FSUJ_007,1.08,0.4578,0.060460217,0.4557,0.861773591
FSUJ_007,1.168,0.4546,0.050092488,0.4511,0.474976081
FSUJ_007,1.256,0.4508,0.040814746,0.4458,0.261536146
FSUJ_007,1.344,0.4462,0.03267017,0.4397,0.14918994
FSUJ_007,1.432,0.4408,0.02566918,0.433,0.091111585
FSUJ_007,1.52,0.4345,0.019786036,0.4255,0.060272236
FSUJ_007,1.608,0.4273,0.014959146,0.4176,0.042583652
FSUJ_007,1.696,0.4192,0.011095475,0.4091,0.031312764
FSUJ_007,1.784,0.4102,0.008078803,0.4004,0.02344123
FSUJ_007,1.872,0.4005,0.005780286,0.3914,0.017632322
FSUJ_007,1.96,0.39,0.00406941,0.3823,0.013245684
FSUJ_007,2.048,0.379,0.002823394,0.3732,0.009917233
FSUJ_007,2.136,0.3676,0.001933749,0.3642,0.007398971
FSUJ_007,2.224,0.3559,0.001309662,0.3552,0.005503497
FSUJ_007,2.312,0.344,0.000878543,0.3463,0.004084029
FSUJ_007,2.4,0.3321,0.000584622,0.3375,0.003025458
FSUJ_007,2.488,0.3203,0.000386447,0.3289,0.002238527
FSUJ_007,2.576,0.3086,0.000254054,0.3203,0.001654874
FSUJ_007,2.664,0.2971,0.000166275,0.312,0.001222692
FSUJ_007,2.752,0.2859,0.000108434,0.3037,0.000903025
FSUJ_007,2.84,0.275,7.051e-05,0.2956,0.000666741
FSUJ_007,2.928,0.2643,4.5744e-05,0.2876,0.000492184
FSUJ_007,3.016,0.2541,2.9622e-05,0.2797,0.000363278
FSUJ_007,3.104,0.2441,1.9155e-05,0.272,0.00026811
FSUJ_007,3.192,0.2345,1.2372e-05,0.2643,0.000197863
FSUJ_007,3.28,0.2252,7.983e-06,0.2568,0.000146018
FSUJ_007,3.368,0.2163,5.148e-06,0.2493,0.000107757
FSUJ_007,3.456,0.2077,3.318e-06,0.242,7.9523e-05
FSUJ_007,3.544,0.1995,2.137e-06,0.2347,5.8685e-05
FSUJ_007,3.632,0.1915,1.376e-06,0.2275,4.3308e-05
FSUJ_007,3.72,0.1839,8.86e-07,0.2204,3.1962e-05
FSUJ_007,3.808,0.1765,5.7e-07,0.2134,2.3589e-05
FSUJ_007,3.896,0.1695,3.67e-07,0.2064,1.7411e-05
FSUJ_007,3.984,0.1627,2.36e-07,0.1996,1.2853e-05
FSUJ_007,4.072,0.1562,1.52e-07,0.1927,9.49e-06
FSUJ_007,4.16,0.1499,9.8e-08,0.186,7.009e-06
FSUJ_007,4.248,0.1439,6.3e-08,0.1793,5.178e-06
FSUJ_007,4.336,0.1382,4e-08,0.1726,3.828e-06
FSUJ_007,4.424,0.1327,2.6e-08,0.166,2.832e-06
FSUJ_007,4.512,0.1273,1.7e-08,0.1595,2.097e-06
FSUJ_007,4.6,0.1222,1.1e-08,0.153,1.556e-06
FSUJ_007,4.688,0.1174,7e-09,0.1465,1.156e-06
FSUJ_007,4.776,0.1127,4e-09,0.1401,8.62e-07
FSUJ_007,4.864,0.1081,3e-09,0.1337,6.46e-07
FSUJ_007,4.952,0.1038,2e-09,0.1274,4.86e-07
FSUJ_007,5.04,0.0997,1e-09,0.1211,3.69e-07
FSUJ_007,5.128,0.0957,1e-09,0.1148,2.83e-07
FSUJ_007,5.216,0.0918,0,0.1086,2.19e-07
FSUJ_007,5.304,0.0882,0,0.1024,1.73e-07
FSUJ_007,5.392,0.0846,0,0.0962,1.38e-07
FSUJ_007,5.48,0.0812,0,0.09,1.13e-07
FSUJ_007,5.568,0.078,0,0.0839,9.4e-08
FSUJ_007,5.656,0.0749,0,0.0778,7.9e-08
FSUJ_007,5.744,0.0719,0,0.0717,6.8e-08
FSUJ_007,5.832,0.069,0,0.0656,5.9e-08
FSUJ_007,5.92,0.0662,0,0.0596,5.1e-08
FSUJ_007,6.008,0.0636,0,0.0536,4.4e-08
FSUJ_007,6.096,0.061,0,0.0475,3.7e-08
FSUJ_007,6.184,0.0586,0,0.0415,3e-08
FSUJ_007,6.272,0.0562,0,0.0356,2.4e-08
FSUJ_007,6.36,0.054,0,0.0296,1.9e-08
FSUJ_007,6.448,0.0518,0,0.0237,1.3e-08
FSUJ_007,6.536,0.0497,0,0.0177,9e-09
FSUJ_007,6.624,0.0477,0,0.0118,6e-09
FSUJ_007,6.712,0.0458,0,0.0059,3e-09
FSUJ_007,6.8,0.044,0,0,2e-09
FSUJ_008,-2,0.409,0.075829763,0.4253,5.976155234
FSUJ_008,-1.912,0.409,0.07556535,0.4253,5.975889935
FSUJ_008,-1.824,0.409,0.075281038,0.4253,5.975543194
FSUJ_008,-1.736,0.409,0.07497535,0.4253,5.97509012
FSUJ_008,-1.648,0.409,0.074646767,0.4253,5.974498274
FSUJ_008,-1.56,0.409,0.074293617,0.4253,5.973724917
FSUJ_008,-1.472,0.409,0.073914135,0.4253,5.972714697
FSUJ_008,-1.384,0.409,0.073506425,0.4253,5.971394998
FSUJ_008,-1.296,0.409,0.073068501,0.4253,5.969670904
FSUJ_008,-1.208,0.409,0.072598225,0.4253,5.967418962
FSUJ_008,-1.12,0.409,0.072093332,0.4253,5.964477299
FSUJ_008,-1.032,0.409,0.071551427,0.4253,5.960635706
FSUJ_008,-0.944,0.409,0.070969983,0.4253,5.955619456
FSUJ_008,-0.856,0.409,0.07034629,0.4253,5.949070834
FSUJ_008,-0.768,0.409,0.069677522,0.4253,5.940524618
FSUJ_008,-0.68,0.409,0.068960706,0.4253,5.929375301
FSUJ_008,-0.592,0.409,0.068192702,0.4253,5.914836034
FSUJ_008,-0.504,0.409,0.067370241,0.4253,5.895887118
FSUJ_008,-0.416,0.409,0.066489903,0.4253,5.871211157
FSUJ_008,-0.328,0.409,0.065548114,0.4252,5.839111253
FSUJ_008,-0.24,0.409,0.064541195,0.4252,5.797411531
FSUJ_008,-0.152,0.409,0.063465353,0.4252,5.743338719
FSUJ_008,-0.064,0.409,0.062316708,0.4251,5.673386357
FSUJ_008,0.024,0.4089,0.061091319,0.4251,5.583167407
FSUJ_008,0.112,0.4089,0.059785188,0.425,5.467263303
FSUJ_008,0.2,0.4089,0.058394386,0.4249,5.31913325
FSUJ_008,0.288,0.4089,0.056915021,0.4247,5.131101906
FSUJ_008,0.376,0.4089,0.055343383,0.4246,4.89453637
FSUJ_008,0.464,0.4088,0.05367597,0.4243,4.600352812
FSUJ_008,0.552,0.4088,0.051909674,0.424,4.240046993
FSUJ_008,0.64,0.4087,0.050041855,0.4236,3.807476311
FSUJ_008,0.728,0.4086,0.048070529,0.4231,3.301540735
FSUJ_008,0.816,0.4085,0.045994627,0.4224,2.73946944
FSUJ_008,0.904,0.4083,0.043814161,0.4216,2.194223793
FSUJ_008,0.992,0.4081,0.041530619,0.4205,1.696744695
FSUJ_008,1.08,0.4078,0.039147245,0.4191,1.259718305
FSUJ_008,1.168,0.4074,0.036669518,0.4174,0.893089104
FSUJ_008,1.256,0.4069,0.03410564,0.4153,0.601782231
FSUJ_008,1.344,0.4062,0.031467033,0.4126,0.384331588
FSUJ_008,1.432,0.4054,0.028768956,0.4094,0.232878744
FSUJ_008,1.52,0.4043,0.026031069,0.4056,0.134925265
FSUJ_008,1.608,0.4028,0.0232779,0.4011,0.076168342
FSUJ_008,1.696,0.4009,0.020539142,0.3958,0.043281659
FSUJ_008,1.784,0.3985,0.017849584,0.3897,0.025786577
FSUJ_008,1.872,0.3954,0.015248418,0.3829,0.016597226
FSUJ_008,1.96,0.3915,0.012777786,0.3755,0.011544093
FSUJ_008,2.048,0.3866,0.010480292,0.3674,0.008469662
FSUJ_008,2.136,0.3805,0.008395543,0.3589,0.006375766
FSUJ_008,2.224,0.3732,0.006555946,0.3501,0.004833425
FSUJ_008,2.312,0.3644,0.004982526,0.3412,0.003656919
FSUJ_008,2.4,0.3543,0.003681746,0.3322,0.002753037
FSUJ_008,2.488,0.3426,0.002644402,0.3232,0.002061942
FSUJ_008,2.576,0.3297,0.001847169,0.3142,0.001537738
FSUJ_008,2.664,0.3156,0.001256555,0.3054,0.001143101
FSUJ_008,2.752,0.3007,0.000834154,0.2967,0.000847772
FSUJ_008,2.84,0.2852,0.000541768,0.2882,0.000627712
FSUJ_008,2.928,0.2695,0.000345232,0.2799,0.000464248
FSUJ_008,3.016,0.2537,0.000216466,0.2717,0.00034309
FSUJ_008,3.104,0.2382,0.000133917,0.2636,0.000253422
FSUJ_008,3.192,0.2231,8.1946e-05,0.2557,0.000187127
FSUJ_008,3.28,0.2085,4.9705e-05,0.248,0.000138145
FSUJ_008,3.368,0.1946,2.994e-05,0.2404,0.000101972
FSUJ_008,3.456,0.1814,1.7935e-05,0.2329,7.5264e-05
FSUJ_008,3.544,0.1689,1.0699e-05,0.2256,5.5548e-05
FSUJ_008,3.632,0.1572,6.361e-06,0.2184,4.0995e-05
FSUJ_008,3.72,0.1462,3.772e-06,0.2113,3.0255e-05
FSUJ_008,3.808,0.1359,2.233e-06,0.2043,2.2329e-05
FSUJ_008,3.896,0.1263,1.32e-06,0.1974,1.648e-05
FSUJ_008,3.984,0.1173,7.79e-07,0.1906,1.2165e-05
FSUJ_008,4.072,0.109,4.59e-07,0.1839,8.981e-06
FSUJ_008,4.16,0.1012,2.71e-07,0.1773,6.632e-06
FSUJ_008,4.248,0.094,1.6e-07,0.1707,4.899e-06
FSUJ_008,4.336,0.0873,9.4e-08,0.1643,3.62e-06
FSUJ_008,4.424,0.081,5.5e-08,0.1579,2.677e-06
FSUJ_008,4.512,0.0752,3.3e-08,0.1515,1.981e-06
FSUJ_008,4.6,0.0699,1.9e-08,0.1452,1.468e-06
FSUJ_008,4.688,0.0649,1.1e-08,0.139,1.09e-06
FSUJ_008,4.776,0.0602,7e-09,0.1328,8.12e-07
FSUJ_008,4.864,0.0559,4e-09,0.1267,6.06e-07
FSUJ_008,4.952,0.0519,2e-09,0.1206,4.55e-07
FSUJ_008,5.04,0.0482,1e-09,0.1146,3.44e-07
FSUJ_008,5.128,0.0447,1e-09,0.1086,2.62e-07
FSUJ_008,5.216,0.0415,0,0.1027,2.02e-07
FSUJ_008,5.304,0.0385,0,0.0968,1.58e-07
FSUJ_008,5.392,0.0358,0,0.0909,1.26e-07
FSUJ_008,5.48,0.0332,0,0.085,1.02e-07
FSUJ_008,5.568,0.0308,0,0.0792,8.4e-08
FSUJ_008,5.656,0.0286,0,0.0734,7e-08
FSUJ_008,5.744,0.0266,0,0.0677,6e-08
FSUJ_008,5.832,0.0247,0,0.0619,5.1e-08
FSUJ_008,5.92,0.0229,0,0.0562,4.4e-08
FSUJ_008,6.008,0.0213,0,0.0505,3.8e-08
FSUJ_008,6.096,0.0197,0,0.0448,3.2e-08
FSUJ_008,6.184,0.0183,0,0.0392,2.6e-08
FSUJ_008,6.272,0.017,0,0.0335,2.1e-08
FSUJ_008,6.36,0.0158,0,0.0279,1.6e-08
FSUJ_008,6.448,0.0147,0,0.0223,1.2e-08
FSUJ_008,6.536,0.0136,0,0.0167,8e-09
FSUJ_008,6.624,0.0126,0,0.0111,5e-09
FSUJ_008,6.712,0.0117,0,0.0056,3e-09
FSUJ_008,6.8,0.0109,0,0,2e-09
FSUJ_009,-2,0.4287,0.220272459,0.4397,11.984866479
FSUJ_009,-1.912,0.4287,0.218611327,0.4397,11.984223505
FSUJ_009,-1.824,0.4287,0.216853782,0.4397,11.983384656
FSUJ_009,-1.736,0.4287,0.214994708,0.4397,11.982286514
FSUJ_009,-1.648,0.4287,0.2130288,0.4397,11.980849149
FSUJ_009,-1.56,0.4287,0.21095053,0.4397,11.978970627
FSUJ_009,-1.472,0.4287,0.208754194,0.4397,11.976510512
FSUJ_009,-1.384,0.4287,0.206433882,0.4397,11.973292716
FSUJ_009,-1.296,0.4287,0.20398351,0.4397,11.969086345
FSUJ_009,-1.208,0.4287,0.201396821,0.4397,11.963578401
FSUJ_009,-1.12,0.4287,0.198667419,0.4397,11.956379741
FSUJ_009,-1.032,0.4287,0.195788757,0.4397,11.946962486
FSUJ_009,-0.944,0.4287,0.192754209,0.4397,11.934653099
